full_text,user_id,user_name,user_location
Winning the wealthy and losing the workers: how Labor's Victorian vote transformed https://t.co/kXjuzgZOFN,18118732,goremau123,New England NSW Australia
"Australia Election: A Shocking Defeat Of The Left, Despite MSM And Polls Predicting Otherwise
 https://t.co/yNvYR852Ta...",4703993852,4 MORE YEARS! With Trump 2020,United States
@MadamEarth @TyrieLinda @helliven2006 https://t.co/9IwkJWTxY2,7.66E+17,💧 Johny Miller,"Brisbane, Queensland"
In coal we trust: Australia's voters back PM Morrison's faith in... https://t.co/QCE4erJNiY,119766709,"Bill Bissett, Ed.D.","Huntington, WV"
"Scott Morrison, Australian PM, claims historic win after Labor loses 'unlosable' election https://t.co/q7XWf9feDF",255340030,Lorrie Goldstein,website:
It Was Supposed to Be Australia’s Climate Change Election. What Happened? - The New York Times https://t.co/RvJLrtxaMD,14655499,Green Energy,
"Inner suburban Melbourne &amp; inner suburban Sydney are so wealthy they don't need anything from the federal government. They are the ultra-privileged of Australia &amp; that's why they support the Greens. It's also why they vote against their fellow citizens in rural Australia

#pmlive",192186952,Ben Robson,"Victoria, Australia"
@DolanDavk @Adzy_Eren @miniminter Australia just went through a.... complicated... election. Idk I’m not big in politics and at this point anybody could run australia and do a better job... that and we actually had a chance of winning Eurovision for onc,1.12E+18,Izzy (OFFLINE),An Aussie in Spain lol
Extremely fucking disappointed and saddened by the election results in Australia. The tide is showing no signs of shifting.,1615788481,Gentleman Replier 🏴🚩,Hogtown
"“Clive Palmer's $60m election ad blitz appears to have failed to win a single seat”
This maggot is a blight on Australia. A greedy, selfish, mean prick looking for a an opportunity &amp; place to have massive heart attack. Soon I hope🤬🤬🤬☠️☠️☠️☠️ https://t.co/SQKkTKWLqI",994594957,💧Ray Wilton 💧👾,
@FreoLou @dancingfool75 I just want the best for Australia we had a election the people decided . I would support what ever Party won as long as they worked hard for us . Time will tell,3032344002,Hey jude ⚓️⚓️💜16,Perth 
@elle91 This could describe Australia as a nation given yesterday's election result,2169329802,peter randall,Melbourne
Australia Election hit by “Negative Politics” https://t.co/8towLO5NNm https://t.co/P4WqG50WcR,1.13E+18,Hiphoptrendsnow.com,U.S.A
It Was Supposed to Be Australia’s Climate Change Election. What Happened? https://t.co/nMCaQtbniu,868389662,Matthew E. Kahn,"Baltimore, MD"
"Scott Morrison and the closing of the doors of perception. Sorry, rebels. This struggle is going to take more than just love, understanding and… #ExtinctionRebellion https://t.co/9t4nDwMpDR",1179710990,OccuWorld ❌,Earth
We said the outcome of Australia’s election could provide important lessons for other democracies in the age of climate change. Here’s the outcome: https://t.co/0tlVU7B5f6,437860349,Douglas Alteen,"Manhattan, NY"
"Following the Australia's 2019 federal election, 76.2% counted so far. Scott Morrison set to remain Prime Minister. #FederalElection #ausvotes #auspol #AUSVote19 https://t.co/hyY1wuQ09x",8.15E+17,Vanessa Sebben 🇦🇺,"Sydney, Melbourne & Brisbane"
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/yBp9d6cA54,18983292,Karishma Vaswani,Singapore
"""All week I’ve been hearing from Australians — conservative voters — that the Australian Labor Party (ALP) was going to win today’s national election."" They didn't. https://t.co/q2pagDl6iu",35511525,The American Conservative,"Washington, DC"
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/3dKWOVXWPa https://t.co/zA3jgTaLKo,9.14E+17,BahamasHerald,Bahamas
"Morrison’s miracle: why the Australian Labor party suffered a crushing defeat

The election is one of the most spectacular, and unexpected, results in Australia’s political history.

After three years of being ahead in the opinion polls, the Australian L… https://t.co/tv3k4spIhW",8.83E+17,The Left Wing UK,United Kingdom
@andrewklavan I live in Australia and am a recent convert to Daily Wire. We have had an election where against the odds our Prime Minister who spoke of faith and giving all a chance defeated his progressive opponents. Truly leftists tears are in abundance,9.01E+17,Christopher Ruff,
"Australian betting company pays out for wrong result: Australia's Sportsbet handed out A$1m to those betting on a Labor win, two days before the vote. https://t.co/lt4z4vrDfS https://t.co/YEjXlCR2lQ",4892876721,TURKAZZİ.COM,World
"""Scott Morrison: How Australia's PM built a 'miracle' election win"" https://t.co/KgIu0q3493",8.60E+17,Petit Micron,France
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/rFTqAuNekZ,841623403,Just Seen This,
"""Morrison Wins in Australian Election, Confounding Pollsters"" by THE NEW YORK TIMES via NYT World https://t.co/Z3JTllFuwv via @nytimes",12041932,Lori Jameson Broyles,"Hot & Humid #TampaBay, #FL"
"@ClimateDan_ @GeraldKutney @AlexanderCobabe @wattystrick @JohnCornyn @tan123 Also, sympathies about the Australia's election, a public referendum on the climate ""crisis.""  More of that to come.",9.80E+17,Michael Glackin,
@10NewsFirst @AustralianLabor I think Australia should vote Waleed off tv totally....,1.10E+18,Crusrrr,Australia
"""The unexpected victory of conservatives in Australia’s election Saturday is bad news for the future of global climate action, warn climate experts.""

https://t.co/uefXpJcB3F",411148247,CelloMom on Cars,USA
Scott Morrison: How Australia’s PM built a ‘miracle’ election win https://t.co/DuBceDnQ0F https://t.co/leZ4sniEUl,1.02E+18,SAKAI HK,
"I have to say the #Eurovision entry by #Australia was amazingly good — both the song, and the accompanying visuals. Far better than their #election result, which is a total disaster. 
https://t.co/xDjJMDxQGw",1207701846,Mike Coe,"Portree, Isle of Skye"
"Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/3O9L2XdiBO : May 19, 2019 at 10:50AM via mikejulietbravo",120163618,MJB Times,London
@CooperMccoope Vote Australia!,129550342,🐿 ™,"Your bird feeder, Warwickshire, United Kingdom"
"Australia’s center-right government is getting straight back to business after its surprise election victory, pledging to pass signature tax cuts to shore up a slowing economy",585610656,Chelton Wealth News,"Zug, Switzerland"
"Australian PM heads to church, football after 'miracle' election win https://t.co/WkmgJ6VgZI https://t.co/ZeRJka3Msu",9.85E+17,Maria Wonder Munchkin,"San Diego, CA"
"New post: ""What Happened to Australia's Climate Change Election?"" https://t.co/fpJVFh8qWg",8.78E+17,Let Me Taste It,
"""It Was Supposed to Be Australia’s Climate Change Election. What Happened?""

Reality happened.

#ItsNotCO2Stupid
 https://t.co/eOlEuCSCye",2285631986,Gavin Hardy,"The Money Tree, Middle England"
Just saying : once more Exit Polls get it wrong: Australia Conservatives Ride Economy to Shock Election Victory https://t.co/4CgTSJMdG9,86437069,Ajay Bagga,"Mumbai,India"
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/KRADjTNNe9 https://t.co/XNyWi8OsNY,283604227,Andy Vermaut,One world
@ChiragB99819865 @ANI Agree with road shows and rallies i myself think that its waste of money but phases of election can never b like Australia one day election the next day result,8.80E+17,Yogesh Iyer,
Nobody tell Tom that Australia will be having another election in 3 years. I am not sure he can cope with the concept that a democratic mandate isn't permanent... https://t.co/BhpGKcqule,8.63E+17,Adam B,"Reading, England"
"@AaronDodd ""the burgeoning political activism of Australia's schoolkids. They'll mostly be voting at the next election and they won't voting for the Libs."" I hope you're right. But the increase in youth enrolling to vote for the ssm plebiscite was suppose",191815276,💧 Salem,"Queensland, Australia. Female."
BBC News - Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/hN4j0X5Phs,179068212,Cathy Senay,"Québec, Canada"
"@KIMAGA4EVER @SueSuebarker12 @AOC In Australia a Christian just won the election. Mr Morrison was ridiculed because of his faith, but the Australian electorate chose a good man &amp; a Christian to lead our great nation against the collective madness of o",9.80E+17,William Ridley,"Inala, Brisbane"
"Australia's election shock shows how the Tories can seize victory

https://t.co/GSXLnvU20H",133444188,Felix Randal,"Berkshire, UK"
"Oh, boo hoo bloody hoo...

These so-called ""elite"" identities are vermin: nothing more and nothing less.

They are the absolute dross of Australia.

And since they all apparently now aspire to emigrate...the scum of the Earth, too.

https://t.co/X82dYQ64pv

#auspol #AusVotes2019",300754848,Yale Stephens,"Melbourne, Australia"
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/XO8fTrwXmW,7.56E+17,CTCNewsBot,In the Cloud
"@RitaPanahi And, if you really think most people in Australia, and the U.S. just HAVE to vote for some ""Old White Man,"" or they'll have a stroke, I believe you're wrong.",263628367,1001 Roadbeerian Nights,"Oklahoma City, Ok"
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/yaQjgeZG7b,612473,BBC News (UK),London
Saturday Schadenfreude: Al Gore inserts himself into Australia's election — and Aussie voters run the other way https://t.co/yiwGn61NDb,9.93E+17,Fozzie5777,
"Australia election: Fines, donkey votes and democracy sausages - BBC News https://t.co/IbuD1PvPYy via @YouTube",1.13E+18,NewsaCol®️,Australia
"Top Kek.
Woke Australia.
Deplorables Down Under.
Making Australia Great Again. https://t.co/zq80XIHoW9",3360005297,Leonard B. Akers,"Christiansburg, VA"
@PattyArquette we need to have sit ins in every Office on Capital hill until this gets dealt with #soonerthanlater or we all know what will happen #Dontwe. Just look at Australia’s election. #EnoughIsEnough https://t.co/OULEZY4CHD,342467386,M Stein,
"Aust coalition win dims hope for Manus, Nauru refugees: SYDNEY: The weekend’s election win by Australia’s coalition government has dealt a blow to the hopes of more than 800 refugees stuck on Pacific Islands. Refugees in Australia’s offshore processing… https://t.co/jMw2dSteAh https://t.co/53V47NsRCa",532818331,Trupla PNG,Papua New Guinea
Economic Fears Drove Australia’s Surprise Election Result https://t.co/wzz61IAMvq,9.71E+17,Keith D Kidwell,Chocowini
"But for his surprise defeat in yesterday's Australian election, Bill Shorten — with his open embrace of China — would have been another Kevin Rudd (who pulled Australia out of both the Malabar Exercise and the first Quad, triggering its collapse). https://t.co/VjxhnKv7m2",19329136,Brahma Chellaney,
"What if the failure of #AusVotes2019 was actually that the #alp didn't present a vision of Australia different enough? Why would ""middle"" Australians vote for a better society if Bill Shorten couldn't convince them that climate change would wipe out their jobs/houses?",9.97E+17,Dr Geoffrey Parkes,
"Evidently Russia colluded with Australia PM elect to win an election!
If you listen carefully you can hear the same speech, the very same nomenclature used to describe the winner in the #AustraliaDecides vote. 
Racist, Islamaphobic, Homophobic, Hates immigrants, etc. #USAliberals",1.12E+18,CaliRob951,USA
@Renner4Real Can’t! Was election weekend in Australia 🤦🏼‍♀️,1.13E+18,nathalie gold,
"The expert who predicted Trump, Brexit and Scott Morrison's spectacular shock win in Australia - 
https://t.co/fliHEUP7RX",3224596479,Jason Cowley,"London, England"
"Looks like Australia is having a case of TDS
#MAGA #KAG #WWG1WGA #Qanon 

https://t.co/AA9rok6igi",167953031,CQvfeffe,
Scott Morrison: How Australia's PM built a 'miracle' election win https://t.co/PY838SFolU,1.01E+18,johnSendTest,
"⚡️ “Australia's unexpected election result is being compared to the great train robbery and any fkg election”

https://t.co/JI4iCOa1pK",263139873,Pitchsymphony🖌,Controlling the horizontal.
Keep in mind that in Australia it is illegal to not vote #auspol #auselection,16148118,Keeper of Secrets,"Cooks Beach, New Zealand"
Its a shame Australia couldn't follow suit in yesterday's election... https://t.co/T0iLnUOF4w,486348966,💧Jesamine Boyd,Melbourne/Sydney
"(Not surprised: Honest development of Australia “It’s A Rotten Country”) 'It's not you, Bill, it's the country': is this election Australia's Trump or Brexit moment? | Brigid Delaney https://t.co/VNTWDK1es2",7.04E+17,suzane m,
"This campaign, along with the recent state election leaves me doubting its possible to have rational debate and policies which are sensible for the present and future. Australia has a very dominant selfishness gland which kicks every time. I'm lost.",159428698,🔥 Gianni Paolo 🇦🇺🇮🇹,"Sydney, Australia"
